enrollee_id,target,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
26195,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Public Sector,1,61
29710,0.0,city_149,0.6890000000000001,,No relevent experience,Part time course,,,2,,,never,11
11901,1.0,city_160,0.92,Male,No relevent experience,Full time course,High School,,5,,,1,88
8170,0.0,city_45,0.89,Male,Has relevent experience,Full time course,High School,,9,,,1,52
31818,1.0,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,11
10618,1.0,city_21,0.624,,No relevent experience,Full time course,High School,,5,,,never,89
10217,0.0,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,33
13819,1.0,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,7,,Public Sector,1,68
13722,0.0,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,>20,,,1,56
18100,0.0,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,10/49,NGO,1,218
5029,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,2,57
31473,0.0,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,3,148
26801,1.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,1,2
18912,0.0,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Funded Startup,2,46
27030,1.0,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,13,,,1,3
3647,0.0,city_71,0.884,Male,No relevent experience,Part time course,High School,,7,100-500,Pvt Ltd,1,9
4222,1.0,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,130
25614,1.0,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,2,,,2,9
19648,1.0,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,21
22430,1.0,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Public Sector,2,23
15851,0.0,city_13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,100
301,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,1,104
18825,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,42
31758,1.0,city_145,0.555,Male,No relevent experience,Full time course,Graduate,STEM,1,,,1,9
5898,1.0,city_74,0.579,Male,Has relevent experience,no_enrollment,Masters,STEM,2,10/49,Pvt Ltd,1,37
17932,0.0,city_114,0.926,,No relevent experience,no_enrollment,Primary School,,2,,,never,109
30260,0.0,city_26,0.698,Male,Has relevent experience,no_enrollment,High School,,6,<10,Funded Startup,2,81
17669,0.0,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,4
14806,0.0,city_36,0.893,Male,Has relevent experience,no_enrollment,High School,,10,50-99,Early Stage Startup,2,53
22480,0.0,city_40,0.7759999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,11,100-500,,4,88
29259,0.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,5
22746,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,3,50-99,,never,132
9852,1.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,23
30,0.0,city_158,0.7659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,10,500-999,Pvt Ltd,2,63
17854,0.0,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,2,334
9205,1.0,city_143,0.74,,Has relevent experience,no_enrollment,Graduate,STEM,13,,,>4,37
17779,1.0,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,5,,,1,129
20154,0.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,10
16828,1.0,city_100,0.887,Male,Has relevent experience,Full time course,Graduate,STEM,10,,,2,16
7387,0.0,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,1,86
31802,1.0,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,16,,,3,46
17188,1.0,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,10,<10,Funded Startup,1,57
7300,0.0,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,7,<10,Pvt Ltd,2,55
12136,0.0,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,,,26
21899,0.0,city_71,0.884,,Has relevent experience,Part time course,Graduate,STEM,15,10000+,,>4,83
10834,1.0,city_114,0.926,,No relevent experience,,Graduate,STEM,12,,,2,104
20841,1.0,city_21,0.624,,Has relevent experience,no_enrollment,Masters,Other,9,,,>4,15
5962,1.0,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,47
7813,0.0,city_104,0.924,Male,No relevent experience,no_enrollment,Phd,STEM,17,50-99,NGO,3,36
10847,1.0,city_67,0.855,Male,No relevent experience,Full time course,Phd,STEM,9,,,>4,32
30109,1.0,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,14
3312,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Funded Startup,1,9
12884,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Funded Startup,1,34
20514,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,95
8411,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Public Sector,2,39
16798,0.0,city_100,0.887,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,81
27389,0.0,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,>4,6
32783,0.0,city_134,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Early Stage Startup,1,21
10230,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Funded Startup,1,60
5980,1.0,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,288
3672,1.0,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,,48
29832,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,4,13
18719,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1,108
23024,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,>4,282
29629,1.0,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,<1,,,never,54
8112,1.0,city_180,0.698,,No relevent experience,Full time course,Graduate,STEM,2,,,1,77
13953,0.0,city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,6,5000-9999,NGO,1,87
17450,1.0,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,<1,,Pvt Ltd,never,151
9752,1.0,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,6,,,4,32
10167,0.0,city_103,0.92,Female,No relevent experience,Part time course,Graduate,STEM,2,50-99,Funded Startup,1,35
181,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,10/49,Early Stage Startup,1,300
1476,0.0,city_149,0.6890000000000001,,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,4,114
16816,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,18,10/49,Pvt Ltd,2,21
16023,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,Public Sector,1,62
12059,0.0,city_27,0.848,Male,Has relevent experience,no_enrollment,High School,,10,50-99,Pvt Ltd,2,28
28220,0.0,city_99,0.915,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,47
18822,0.0,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,46
17720,0.0,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,3,<10,Early Stage Startup,1,104
13419,0.0,city_114,0.926,,Has relevent experience,no_enrollment,,,5,,,,56
23734,0.0,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,4,<10,Pvt Ltd,never,26
6610,0.0,city_100,0.887,,Has relevent experience,no_enrollment,High School,,>20,10/49,Pvt Ltd,2,37
18569,0.0,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,4,100-500,Pvt Ltd,1,51
25136,1.0,city_16,0.91,,No relevent experience,no_enrollment,Graduate,Business Degree,<1,,,never,42
21469,0.0,city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,248
19752,0.0,city_75,0.939,Male,Has relevent experience,Full time course,High School,,9,,,1,28
32453,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,1,158
24625,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,500-999,Pvt Ltd,1,73
32745,0.0,city_16,0.91,,No relevent experience,no_enrollment,Primary School,,5,,Pvt Ltd,never,21
15144,0.0,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,4,10000+,Public Sector,1,17
26541,0.0,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,101
14132,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,4,42
2580,0.0,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,166
32229,0.0,city_30,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,1,192
11638,0.0,city_114,0.926,,Has relevent experience,no_enrollment,High School,,>20,,,>4,62
7132,1.0,city_91,0.691,,Has relevent experience,no_enrollment,Graduate,Other,3,,,>4,84
22168,0.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,54
29886,1.0,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,No Major,11,,,1,9
5130,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Early Stage Startup,1,40
923,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Funded Startup,1,102
28035,1.0,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,22
17153,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,,1,108
30428,1.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,56
14687,0.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,18
26621,1.0,city_11,0.55,,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,22
19744,0.0,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,4,144
32698,0.0,city_160,0.92,,No relevent experience,no_enrollment,Primary School,,4,,,never,47
15049,1.0,city_150,0.698,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,41
32808,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,2,12
7535,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,19
20622,1.0,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,2,,,1,96
22863,0.0,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,14,5000-9999,Pvt Ltd,>4,44
21845,0.0,city_103,0.92,,No relevent experience,no_enrollment,High School,,2,,,never,89
16135,0.0,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Funded Startup,1,55
15095,0.0,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,No Major,7,50-99,Public Sector,2,30
29703,0.0,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,4,160
14785,1.0,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,142
20150,0.0,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,never,31
19473,0.0,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Public Sector,2,8
26862,0.0,city_103,0.92,,Has relevent experience,Part time course,Masters,STEM,>20,100-500,Pvt Ltd,>4,79
3377,0.0,city_160,0.92,,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,26
21166,1.0,city_150,0.698,,No relevent experience,Full time course,Graduate,STEM,4,,,1,7
24684,0.0,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Business Degree,2,1000-4999,Pvt Ltd,1,29
32511,0.0,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Public Sector,>4,7
10587,1.0,city_64,0.6659999999999999,Female,Has relevent experience,no_enrollment,Graduate,Humanities,14,,,1,23
23210,0.0,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,39
8243,0.0,city_45,0.89,Male,No relevent experience,Full time course,High School,,6,,,never,114
2046,0.0,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Early Stage Startup,1,76
875,0.0,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,1,70
437,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,2,14
9208,1.0,city_21,0.624,,No relevent experience,Part time course,Graduate,STEM,2,10/49,Pvt Ltd,1,58
18560,0.0,city_173,0.878,,Has relevent experience,no_enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,,26
31361,1.0,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,1,99
3432,1.0,city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,1,,,never,44
17066,0.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,19,50-99,Pvt Ltd,2,58
17993,0.0,city_105,0.794,,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,2,11
4879,0.0,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,52
32898,1.0,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1,10/49,Early Stage Startup,1,11
28680,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,3,194
10304,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,Public Sector,1,31
26899,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,124
23403,0.0,city_100,0.887,,No relevent experience,no_enrollment,Masters,Humanities,4,,,3,9
21936,0.0,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,4,36
26927,1.0,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,Humanities,<1,,,4,56
25713,0.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,1000-4999,Pvt Ltd,3,73
23976,1.0,city_75,0.939,Male,No relevent experience,Full time course,Graduate,STEM,1,,,never,18
29908,0.0,city_104,0.924,Male,No relevent experience,no_enrollment,Primary School,,15,10000+,Pvt Ltd,2,156
17426,1.0,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,80
9806,0.0,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,27
25886,0.0,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,9,<10,Pvt Ltd,1,170
2736,0.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,9,<10,Pvt Ltd,1,41
26688,0.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,<10,Pvt Ltd,2,29
19261,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,,3,38
16728,0.0,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,2,12
8837,0.0,city_99,0.915,,Has relevent experience,no_enrollment,,,>20,50-99,Pvt Ltd,2,79
9345,0.0,city_16,0.91,Other,Has relevent experience,no_enrollment,High School,,8,50-99,Pvt Ltd,1,18
25696,0.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,18
33236,0.0,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,13,10/49,Funded Startup,1,50
7258,1.0,city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,,1,158
4274,0.0,city_13,0.8270000000000001,Male,No relevent experience,no_enrollment,Primary School,,5,,,never,14
18287,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,4,47
25062,0.0,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,102
11144,0.0,city_71,0.884,Male,Has relevent experience,no_enrollment,High School,,6,10/49,Funded Startup,3,104
11404,0.0,city_160,0.92,Other,Has relevent experience,Part time course,Graduate,STEM,5,<10,,2,84
13232,0.0,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,18
21968,1.0,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,50
12142,1.0,city_78,0.579,,Has relevent experience,Full time course,Graduate,STEM,<1,,,2,84
30796,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,>4,32
23735,1.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,1,112
26679,0.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,>4,15
21726,0.0,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,12
5171,1.0,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,132
3180,0.0,city_114,0.926,Male,No relevent experience,Part time course,Primary School,,3,,Pvt Ltd,never,100
26950,1.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,,,2,16
24234,1.0,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,19,10/49,Pvt Ltd,>4,19
32649,1.0,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Funded Startup,2,31
4377,1.0,city_145,0.555,,No relevent experience,Full time course,Graduate,STEM,3,,,1,19
545,0.0,city_162,0.767,Other,No relevent experience,no_enrollment,Primary School,,6,,,never,26
13114,0.0,city_16,0.91,Male,No relevent experience,Full time course,Graduate,Arts,6,<10,Pvt Ltd,1,45
22786,1.0,city_10,0.895,Male,No relevent experience,Part time course,Graduate,STEM,4,,,2,78
21335,1.0,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Other,2,31
13292,1.0,city_103,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,3,,,1,46
25862,0.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,10/49,Pvt Ltd,2,41
37,1.0,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,40
25890,0.0,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,6,,,never,25
22037,0.0,city_61,0.913,,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,2,47
29304,1.0,city_19,0.682,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,1,45
19816,0.0,city_97,0.925,Male,No relevent experience,Part time course,High School,,2,500-999,Pvt Ltd,1,14
7012,1.0,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,258
23338,1.0,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,1,66
30621,1.0,city_160,0.92,Male,No relevent experience,Full time course,Masters,STEM,8,,,1,106
